segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000004118,2022-08-28 15:00,0.456944,0,0,0,28,18,46,46,55,101,4,0,4,50.0,6.52,2.17,26.09,32.61,13.04,10.87,2.17,6.52
9000004118,2022-08-28 16:00,0.465833,2,0,2,11,9,19,11,34,45,0,6,6,86.5,4.76,0.0,23.81,28.57,4.76,4.76,0.0,33.33
9000004118,2022-08-28 17:00,0.4675,0,0,0,9,11,19,34,28,62,9,2,11,90.5,3.45,0.0,13.79,34.48,10.34,3.45,6.9,27.59
9000004118,2022-08-28 18:00,0.483056,6,2,8,128,66,195,75,79,153,0,2,2,41.5,2.7,5.41,33.78,33.78,14.86,2.7,2.7,4.05
9000004118,2022-08-28 19:00,0.393333,0,0,0,56,56,112,89,76,165,5,0,5,42.0,9.23,3.08,27.69,36.92,13.85,1.54,1.54,6.15
9000004118,2022-08-29 06:00,0.486667,2,0,2,14,21,35,51,39,90,14,6,21,45.0,0.0,11.36,29.55,34.09,13.64,0.0,0.0,11.36
9000004118,2022-08-29 07:00,0.485556,2,0,2,74,51,126,93,78,171,10,10,21,44.5,3.61,6.02,39.76,25.3,13.25,6.02,3.61,2.41
9000004118,2022-08-29 08:00,0.486111,4,4,8,109,72,181,80,101,181,16,16,33,39.5,0.0,12.5,50.0,20.45,12.5,2.27,1.14,1.14
9000004118,2022-08-29 09:00,0.484722,0,2,2,80,64,144,97,89,186,12,0,12,31.5,2.22,25.56,51.11,11.11,6.67,2.22,0.0,1.11
9000004118,2022-08-29 10:00,0.477778,6,10,17,75,50,126,105,82,186,25,19,44,41.0,5.62,19.1,43.82,10.11,13.48,5.62,1.12,1.12
9000004118,2022-08-29 11:00,0.453056,9,4,13,57,53,110,88,93,181,24,15,40,40.5,6.1,14.63,39.02,23.17,7.32,1.22,3.66,4.88
9000004118,2022-08-29 12:00,0.466389,4,0,4,94,34,129,90,107,197,26,15,41,41.0,2.17,17.39,44.57,18.48,8.7,2.17,5.43,1.09
9000004118,2022-08-29 13:00,0.466667,2,4,6,66,54,120,66,34,101,9,11,19,29.0,29.79,23.4,29.79,8.51,2.13,2.13,4.26,0.0
9000004118,2022-08-29 14:00,0.46,4,4,9,65,46,111,124,102,226,9,28,37,38.0,5.77,9.62,45.19,24.04,9.62,2.88,0.96,1.92
9000004118,2022-08-29 15:00,0.461944,0,4,4,100,41,141,100,110,210,26,28,54,43.0,4.12,7.22,35.05,23.71,19.59,8.25,1.03,1.03
9000004118,2022-08-29 16:00,0.441389,0,2,2,27,23,50,45,41,86,14,20,34,58.0,13.16,15.79,21.05,18.42,13.16,2.63,5.26,10.53
9000004118,2022-08-29 17:00,0.468889,0,6,6,55,23,79,79,60,139,9,4,13,46.5,7.69,15.38,26.15,24.62,12.31,4.62,1.54,7.69
9000004118,2022-08-29 18:00,0.480556,2,19,21,129,77,206,112,73,185,0,0,0,35.0,8.99,12.36,40.45,26.97,5.62,1.12,0.0,4.49
9000004118,2022-08-29 19:00,0.281944,0,4,4,124,96,220,117,92,209,0,0,0,40.0,3.39,11.86,38.98,27.12,8.47,3.39,1.69,5.08
9000004118,2022-08-30 06:00,0.346667,0,3,3,43,12,55,55,43,98,14,20,35,34.0,8.82,8.82,44.12,29.41,2.94,0.0,0.0,5.88
9000004118,2022-08-30 07:00,0.471389,8,2,11,66,68,134,76,89,165,11,4,15,46.5,6.41,2.56,30.77,30.77,15.38,7.69,1.28,5.13
